Birth: Speed: 3.50 | Color: (np.int64(143), np.int64(125), np.int64(75))
Birth: Speed: 7.85 | Color: (np.int64(227), np.int64(152), np.int64(139))
Birth: Speed: 8.00 | Color: (np.int64(50), np.int64(139), np.int64(255))
Birth: Speed: 8.00 | Color: (np.int64(203), np.int64(227), np.int64(117))
Birth: Speed: 1.22 | Color: (np.int64(58), np.int64(246), np.int64(212))
Birth: Speed: 4.62 | Color: (np.int64(232), np.int64(190), np.int64(134))
Birth: Speed: 7.09 | Color: (np.int64(252), np.int64(239), np.int64(125))
Birth: Speed: 4.27 | Color: (np.int64(119), np.int64(146), np.int64(212))
Birth: Speed: 6.59 | Color: (np.int64(215), np.int64(209), np.int64(244))
Birth: Speed: 1.39 | Color: (np.int64(231), np.int64(178), np.int64(185))
Birth: Speed: 4.27 | Color: (np.int64(121), np.int64(210), np.int64(57))
Birth: Speed: 3.77 | Color: (np.int64(135), np.int64(119), np.int64(84))
Birth: Speed: 12.42 | Color: (np.int64(228), np.int64(142), np.int64(129))
Birth: Speed: 7.03 | Color: (np.int64(50), np.int64(149), np.int64(255))
Birth: Speed: 4.79 | Color: (np.int64(208), np.int64(215), np.int64(111))
Birth: Speed: 1.42 | Color: (np.int64(66), np.int64(236), np.int64(204))
Birth: Speed: 4.76 | Color: (np.int64(237), np.int64(191), np.int64(137))
Birth: Speed: 6.52 | Color: (np.int64(247), np.int64(227), np.int64(120))
Birth: Speed: 5.20 | Color: (np.int64(109), np.int64(152), np.int64(225))
Birth: Speed: 3.36 | Color: (np.int64(217), np.int64(218), np.int64(229))
Birth: Speed: 1.60 | Color: (np.int64(240), np.int64(164), np.int64(180))
Birth: Speed: 3.98 | Color: (np.int64(136), np.int64(219), np.int64(54))
Birth: Speed: 3.85 | Color: (np.int64(127), np.int64(128), np.int64(70))
Birth: Speed: 8.00 | Color: (np.int64(228), np.int64(138), np.int64(131))
Birth: Speed: 5.95 | Color: (np.int64(50), np.int64(160), np.int64(255))
Birth: Speed: 8.74 | Color: (np.int64(206), np.int64(220), np.int64(98))
Birth: Speed: 1.66 | Color: (np.int64(57), np.int64(248), np.int64(189))
Birth: Speed: 5.20 | Color: (np.int64(246), np.int64(183), np.int64(130))
Birth: Speed: 9.59 | Color: (np.int64(248), np.int64(217), np.int64(117))
Birth: Speed: 4.78 | Color: (np.int64(102), np.int64(155), np.int64(223))
Birth: Speed: 3.23 | Color: (np.int64(221), np.int64(210), np.int64(226))
Birth: Speed: 3.01 | Color: (np.int64(236), np.int64(170), np.int64(188))
Birth: Speed: 4.21 | Color: (np.int64(147), np.int64(224), np.int64(50))
Birth: Speed: 3.98 | Color: (np.int64(112), np.int64(130), np.int64(69))
Birth: Speed: 6.86 | Color: (np.int64(50), np.int64(201), np.int64(254))
Birth: Speed: 8.00 | Color: (np.int64(229), np.int64(149), np.int64(137))
Birth: Speed: 5.97 | Color: (np.int64(50), np.int64(165), np.int64(255))
Birth: Speed: 7.49 | Color: (np.int64(216), np.int64(223), np.int64(109))
Birth: Speed: 1.74 | Color: (np.int64(50), np.int64(238), np.int64(186))
Birth: Speed: 5.55 | Color: (np.int64(247), np.int64(191), np.int64(130))
Birth: Speed: 8.00 | Color: (np.int64(249), np.int64(203), np.int64(120))
Birth: Speed: 5.34 | Color: (np.int64(95), np.int64(164), np.int64(220))
Birth: Speed: 3.52 | Color: (np.int64(217), np.int64(195), np.int64(222))
Birth: Speed: 2.89 | Color: (np.int64(221), np.int64(169), np.int64(201))
Birth: Speed: 4.30 | Color: (np.int64(156), np.int64(216), np.int64(56))
Birth: Speed: 3.99 | Color: (np.int64(113), np.int64(126), np.int64(81))
Birth: Speed: 6.69 | Color: (np.int64(56), np.int64(203), np.int64(255))
Birth: Speed: 8.00 | Color: (np.int64(241), np.int64(135), np.int64(138))
Birth: Speed: 5.95 | Color: (np.int64(50), np.int64(151), np.int64(255))
Birth: Speed: 6.71 | Color: (np.int64(203), np.int64(224), np.int64(100))
Birth: Speed: 1.55 | Color: (np.int64(52), np.int64(231), np.int64(201))
Birth: Speed: 6.21 | Color: (np.int64(255), np.int64(182), np.int64(140))
Birth: Speed: 6.48 | Color: (np.int64(251), np.int64(209), np.int64(116))
Birth: Speed: 5.04 | Color: (np.int64(96), np.int64(171), np.int64(232))
Birth: Speed: 3.17 | Color: (np.int64(232), np.int64(197), np.int64(231))
Birth: Speed: 2.45 | Color: (np.int64(207), np.int64(163), np.int64(196))
Birth: Speed: 3.81 | Color: (np.int64(167), np.int64(209), np.int64(69))
Birth: Speed: 3.75 | Color: (np.int64(116), np.int64(111), np.int64(76))
Birth: Speed: 7.24 | Color: (np.int64(68), np.int64(202), np.int64(255))
Birth: Speed: 8.00 | Color: (np.int64(230), np.int64(124), np.int64(143))
Birth: Speed: 6.84 | Color: (np.int64(55), np.int64(138), np.int64(243))
Birth: Speed: 4.96 | Color: (np.int64(198), np.int64(229), np.int64(112))
Birth: Speed: 1.46 | Color: (np.int64(50), np.int64(229), np.int64(187))
Birth: Speed: 4.93 | Color: (np.int64(255), np.int64(187), np.int64(127))
Birth: Speed: 5.76 | Color: (np.int64(255), np.int64(202), np.int64(114))
Birth: Speed: 5.20 | Color: (np.int64(99), np.int64(177), np.int64(245))
Birth: Speed: 3.73 | Color: (np.int64(232), np.int64(204), np.int64(234))
Birth: Speed: 2.54 | Color: (np.int64(222), np.int64(164), np.int64(183))
Birth: Speed: 3.73 | Color: (np.int64(159), np.int64(205), np.int64(72))
Birth: Speed: 5.89 | Color: (np.int64(126), np.int64(111), np.int64(83))
Birth: Speed: 6.84 | Color: (np.int64(82), np.int64(191), np.int64(255))
Birth: Speed: 8.00 | Color: (np.int64(226), np.int64(118), np.int64(129))
Birth: Speed: 7.75 | Color: (np.int64(53), np.int64(136), np.int64(239))
Birth: Speed: 4.99 | Color: (np.int64(187), np.int64(240), np.int64(98))
Birth: Speed: 1.41 | Color: (np.int64(50), np.int64(227), np.int64(190))
Birth: Speed: 4.28 | Color: (np.int64(252), np.int64(190), np.int64(117))
Birth: Speed: 9.69 | Color: (np.int64(253), np.int64(202), np.int64(126))
Birth: Speed: 5.88 | Color: (np.int64(93), np.int64(166), np.int64(238))
Birth: Speed: 3.37 | Color: (np.int64(220), np.int64(209), np.int64(234))
Birth: Speed: 2.75 | Color: (np.int64(208), np.int64(154), np.int64(194))
Birth: Speed: 3.87 | Color: (np.int64(145), np.int64(215), np.int64(79))
Birth: Speed: 11.07 | Color: (np.int64(120), np.int64(124), np.int64(96))
Birth: Speed: 7.26 | Color: (np.int64(88), np.int64(193), np.int64(255))
Birth: Speed: 8.00 | Color: (np.int64(215), np.int64(129), np.int64(124))
Birth: Speed: 7.15 | Color: (np.int64(50), np.int64(129), np.int64(242))
Birth: Speed: 4.90 | Color: (np.int64(184), np.int64(225), np.int64(89))
Birth: Speed: 1.14 | Color: (np.int64(58), np.int64(236), np.int64(191))
Birth: Speed: 4.22 | Color: (np.int64(255), np.int64(202), np.int64(126))
Birth: Speed: 8.00 | Color: (np.int64(241), np.int64(209), np.int64(130))
Birth: Speed: 3.44 | Color: (np.int64(81), np.int64(153), np.int64(245))
Birth: Speed: 2.83 | Color: (np.int64(214), np.int64(222), np.int64(247))
Birth: Speed: 2.31 | Color: (np.int64(222), np.int64(160), np.int64(206))
Birth: Speed: 4.95 | Color: (np.int64(154), np.int64(217), np.int64(82))
Birth: Speed: 8.00 | Color: (np.int64(116), np.int64(133), np.int64(97))
Birth: Speed: 7.20 | Color: (np.int64(92), np.int64(194), np.int64(255))
Birth: Speed: 7.38 | Color: (np.int64(216), np.int64(126), np.int64(114))
Birth: Speed: 7.68 | Color: (np.int64(60), np.int64(136), np.int64(228))
Birth: Speed: 5.42 | Color: (np.int64(170), np.int64(214), np.int64(76))
Birth: Speed: 1.13 | Color: (np.int64(72), np.int64(231), np.int64(183))
Birth: Speed: 3.76 | Color: (np.int64(255), np.int64(188), np.int64(137))
Birth: Speed: 7.44 | Color: (np.int64(247), np.int64(209), np.int64(142))
Birth: Speed: 2.91 | Color: (np.int64(94), np.int64(138), np.int64(235))
Birth: Speed: 2.26 | Color: (np.int64(212), np.int64(213), np.int64(250))
Birth: Speed: 2.23 | Color: (np.int64(211), np.int64(149), np.int64(215))
Birth: Speed: 5.49 | Color: (np.int64(139), np.int64(221), np.int64(88))
Birth: Speed: 8.00 | Color: (np.int64(131), np.int64(143), np.int64(102))
Birth: Speed: 8.00 | Color: (np.int64(106), np.int64(184), np.int64(255))
Birth: Speed: 12.20 | Color: (np.int64(207), np.int64(128), np.int64(102))
Birth: Speed: 8.00 | Color: (np.int64(56), np.int64(145), np.int64(225))
Birth: Speed: 6.94 | Color: (np.int64(184), np.int64(207), np.int64(83))
Birth: Speed: 1.13 | Color: (np.int64(81), np.int64(239), np.int64(173))
Birth: Speed: 2.48 | Color: (np.int64(255), np.int64(202), np.int64(146))
Birth: Speed: 7.52 | Color: (np.int64(255), np.int64(200), np.int64(156))
Birth: Speed: 3.23 | Color: (np.int64(91), np.int64(153), np.int64(225))
Birth: Speed: 1.99 | Color: (np.int64(222), np.int64(206), np.int64(255))
Birth: Speed: 2.32 | Color: (np.int64(213), np.int64(145), np.int64(204))
Birth: Speed: 4.66 | Color: (np.int64(131), np.int64(219), np.int64(87))
Birth: Speed: 4.73 | Color: (np.int64(116), np.int64(136), np.int64(114))
Birth: Speed: 7.34 | Color: (np.int64(98), np.int64(169), np.int64(248))
Birth: Speed: 8.00 | Color: (np.int64(220), np.int64(134), np.int64(87))
Birth: Speed: 5.34 | Color: (np.int64(57), np.int64(141), np.int64(214))
Birth: Speed: 6.60 | Color: (np.int64(180), np.int64(202), np.int64(71))
Birth: Speed: 1.25 | Color: (np.int64(83), np.int64(224), np.int64(173))
Birth: Speed: 2.59 | Color: (np.int64(253), np.int64(200), np.int64(159))
Birth: Speed: 8.00 | Color: (np.int64(244), np.int64(188), np.int64(169))
Birth: Speed: 3.17 | Color: (np.int64(98), np.int64(155), np.int64(238))
Birth: Speed: 2.10 | Color: (np.int64(221), np.int64(207), np.int64(255))
Birth: Speed: 2.55 | Color: (np.int64(217), np.int64(136), np.int64(207))
Birth: Speed: 5.16 | Color: (np.int64(126), np.int64(207), np.int64(76))
Birth: Speed: 4.90 | Color: (np.int64(117), np.int64(129), np.int64(115))
Birth: Speed: 7.96 | Color: (np.int64(95), np.int64(177), np.int64(253))
Birth: Speed: 8.00 | Color: (np.int64(215), np.int64(146), np.int64(81))
Birth: Speed: 5.80 | Color: (np.int64(58), np.int64(148), np.int64(202))
Birth: Speed: 7.22 | Color: (np.int64(193), np.int64(210), np.int64(70))
Birth: Speed: 1.08 | Color: (np.int64(89), np.int64(222), np.int64(184))
Birth: Speed: 2.58 | Color: (np.int64(248), np.int64(206), np.int64(171))
Birth: Speed: 7.99 | Color: (np.int64(234), np.int64(191), np.int64(177))
Birth: Speed: 3.27 | Color: (np.int64(104), np.int64(163), np.int64(239))
Birth: Speed: 1.99 | Color: (np.int64(221), np.int64(192), np.int64(255))
Birth: Speed: 1.97 | Color: (np.int64(231), np.int64(149), np.int64(221))
Birth: Speed: 5.76 | Color: (np.int64(137), np.int64(222), np.int64(72))
Birth: Speed: 4.79 | Color: (np.int64(127), np.int64(139), np.int64(115))
Death: starved | Speed: 10.82 | Age: 660
Death: aged | Speed: 8.00 | Age: 701
Death: aged | Speed: 6.74 | Age: 701
Death: aged | Speed: 6.93 | Age: 701
Death: aged | Speed: 7.14 | Age: 701
Death: aged | Speed: 7.02 | Age: 701
Death: starved | Speed: 6.60 | Age: 660
Death: aged | Speed: 6.41 | Age: 701
Death: aged | Speed: 8.00 | Age: 701
Death: aged | Speed: 8.00 | Age: 701
Death: aged | Speed: 10.18 | Age: 701
Death: starved | Speed: 7.98 | Age: 660
Death: starved | Speed: 6.61 | Age: 660
Death: aged | Speed: 6.89 | Age: 701
Death: aged | Speed: 6.79 | Age: 701
Death: aged | Speed: 7.48 | Age: 701
Death: aged | Speed: 6.12 | Age: 701
Death: aged | Speed: 5.74 | Age: 701
Death: aged | Speed: 5.65 | Age: 701
Death: aged | Speed: 4.98 | Age: 701
Death: aged | Speed: 8.00 | Age: 701
Death: aged | Speed: 8.39 | Age: 701
Death: aged | Speed: 8.00 | Age: 701
Death: aged | Speed: 8.00 | Age: 701
Death: aged | Speed: 8.00 | Age: 701
Death: aged | Speed: 5.47 | Age: 701
Death: aged | Speed: 7.46 | Age: 701
Death: aged | Speed: 3.74 | Age: 701
Death: aged | Speed: 6.94 | Age: 701
Death: aged | Speed: 2.77 | Age: 701
Death: aged | Speed: 8.00 | Age: 701
Death: aged | Speed: 6.84 | Age: 701
Death: aged | Speed: 4.62 | Age: 701
Death: aged | Speed: 6.50 | Age: 701
Death: aged | Speed: 7.01 | Age: 701
Death: aged | Speed: 6.68 | Age: 701
Death: aged | Speed: 10.87 | Age: 701
Death: aged | Speed: 8.00 | Age: 701
Death: aged | Speed: 7.89 | Age: 701
Death: aged | Speed: 5.51 | Age: 701
Death: aged | Speed: 7.48 | Age: 701
Death: aged | Speed: 1.99 | Age: 701
Death: aged | Speed: 6.59 | Age: 701
Death: aged | Speed: 9.52 | Age: 701
Death: aged | Speed: 1.70 | Age: 701
Death: aged | Speed: 8.27 | Age: 701
Death: aged | Speed: 8.00 | Age: 701
Death: aged | Speed: 8.00 | Age: 701
Death: aged | Speed: 9.40 | Age: 701
Death: aged | Speed: 7.68 | Age: 701
Death: aged | Speed: 10.77 | Age: 701
Death: starved | Speed: 12.50 | Age: 440
Death: aged | Speed: 7.88 | Age: 701
Death: aged | Speed: 3.32 | Age: 701
Death: aged | Speed: 8.00 | Age: 701
Death: aged | Speed: 7.34 | Age: 701
Death: aged | Speed: 15.73 | Age: 701
Death: aged | Speed: 8.00 | Age: 701
Death: aged | Speed: 8.00 | Age: 701
Death: aged | Speed: 7.78 | Age: 701
Death: aged | Speed: 6.60 | Age: 701
Death: aged | Speed: 8.00 | Age: 701
Death: aged | Speed: 8.00 | Age: 701
Death: aged | Speed: 6.60 | Age: 701
Death: aged | Speed: 13.97 | Age: 701
Death: aged | Speed: 11.65 | Age: 701
Death: aged | Speed: 6.23 | Age: 701
Death: aged | Speed: 6.88 | Age: 701
Death: aged | Speed: 4.08 | Age: 701
Death: aged | Speed: 13.46 | Age: 701
Death: aged | Speed: 13.50 | Age: 701
Death: aged | Speed: 3.89 | Age: 701
Death: aged | Speed: 5.28 | Age: 701
Death: aged | Speed: 8.00 | Age: 701
Death: aged | Speed: 7.27 | Age: 701
Death: aged | Speed: 5.16 | Age: 701
Death: aged | Speed: 5.53 | Age: 701
Death: aged | Speed: 6.22 | Age: 701
Death: aged | Speed: 9.73 | Age: 701
Death: aged | Speed: 3.95 | Age: 701
Death: aged | Speed: 5.36 | Age: 701
Death: aged | Speed: 3.47 | Age: 701
Death: starved | Speed: 8.00 | Age: 500
Death: aged | Speed: 7.17 | Age: 701
Death: aged | Speed: 3.27 | Age: 701
Death: starved | Speed: 8.00 | Age: 500
Death: aged | Speed: 7.32 | Age: 701
Death: aged | Speed: 5.77 | Age: 701
Death: aged | Speed: 3.95 | Age: 701
Death: aged | Speed: 11.13 | Age: 701
Death: aged | Speed: 3.35 | Age: 701
Death: starved | Speed: 6.90 | Age: 500
Death: aged | Speed: 6.20 | Age: 701
Death: aged | Speed: 8.00 | Age: 701
Death: starved | Speed: 5.71 | Age: 500
Death: aged | Speed: 5.79 | Age: 701
Death: starved | Speed: 4.94 | Age: 500
Death: starved | Speed: 8.24 | Age: 500
Death: starved | Speed: 5.41 | Age: 500
Death: starved | Speed: 6.64 | Age: 500
Death: starved | Speed: 7.44 | Age: 500
Death: starved | Speed: 7.15 | Age: 500
Death: starved | Speed: 7.28 | Age: 500
Death: starved | Speed: 6.79 | Age: 500
Death: starved | Speed: 7.14 | Age: 500
Death: starved | Speed: 6.31 | Age: 500
Death: starved | Speed: 6.85 | Age: 500
Death: starved | Speed: 8.79 | Age: 500
Death: starved | Speed: 8.00 | Age: 500
Birth: Speed: 8.00 | Color: (np.int64(97), np.int64(222), np.int64(176))
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 7.67 | Age: 500
Birth: Speed: 7.98 | Color: (np.int64(83), np.int64(225), np.int64(161))
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 7.50 | Age: 500
Birth: Speed: 8.01 | Color: (np.int64(91), np.int64(212), np.int64(146))
Death: starved | Speed: 8.00 | Age: 500
Birth: Speed: 8.00 | Color: (np.int64(86), np.int64(217), np.int64(161))
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 8.00 | Age: 500
Birth: Speed: 6.94 | Color: (np.int64(81), np.int64(230), np.int64(164))
Death: starved | Speed: 7.65 | Age: 500
Death: starved | Speed: 8.00 | Age: 500
Birth: Speed: 15.17 | Color: (np.int64(81), np.int64(243), np.int64(157))
Death: starved | Speed: 8.00 | Age: 500
Birth: Speed: 8.00 | Color: (np.int64(82), np.int64(234), np.int64(163))
Death: starved | Speed: 8.00 | Age: 500
Birth: Speed: 8.00 | Color: (np.int64(92), np.int64(240), np.int64(154))
Death: starved | Speed: 6.04 | Age: 500
Death: starved | Speed: 8.00 | Age: 500
Birth: Speed: 8.00 | Color: (np.int64(100), np.int64(253), np.int64(155))
Death: starved | Speed: 5.98 | Age: 500
Death: starved | Speed: 8.00 | Age: 500
Birth: Speed: 8.00 | Color: (np.int64(108), np.int64(247), np.int64(149))
Death: starved | Speed: 3.96 | Age: 500
Death: starved | Speed: 7.53 | Age: 500
Birth: Speed: 15.39 | Color: (np.int64(106), np.int64(252), np.int64(137))
Death: starved | Speed: 4.36 | Age: 500
Birth: Speed: 8.00 | Color: (np.int64(121), np.int64(244), np.int64(140))
Death: starved | Speed: 4.47 | Age: 500
Birth: Speed: 8.00 | Color: (np.int64(112), np.int64(242), np.int64(130))
Death: starved | Speed: 4.76 | Age: 500
Death: starved | Speed: 5.60 | Age: 500
Birth: Speed: 7.37 | Color: (np.int64(112), np.int64(251), np.int64(138))
Death: starved | Speed: 5.65 | Age: 500
Death: starved | Speed: 5.03 | Age: 500
Birth: Speed: 9.50 | Color: (np.int64(103), np.int64(243), np.int64(153))
Death: starved | Speed: 5.29 | Age: 500
Death: starved | Speed: 5.33 | Age: 500
Birth: Speed: 8.00 | Color: (np.int64(104), np.int64(235), np.int64(148))
Death: starved | Speed: 5.40 | Age: 500
Death: starved | Speed: 5.23 | Age: 500
Birth: Speed: 8.00 | Color: (np.int64(90), np.int64(229), np.int64(145))
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 4.22 | Age: 500
Death: starved | Speed: 4.69 | Age: 500
Birth: Speed: 7.04 | Color: (np.int64(97), np.int64(225), np.int64(144))
Death: starved | Speed: 4.42 | Age: 500
Death: starved | Speed: 3.93 | Age: 500
Birth: Speed: 7.64 | Color: (np.int64(108), np.int64(235), np.int64(155))
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 4.96 | Age: 500
Death: starved | Speed: 3.99 | Age: 500
Birth: Speed: 12.55 | Color: (np.int64(115), np.int64(239), np.int64(163))
Death: starved | Speed: 7.30 | Age: 500
Death: starved | Speed: 4.53 | Age: 500
Death: starved | Speed: 4.46 | Age: 500
Birth: Speed: 8.00 | Color: (np.int64(102), np.int64(246), np.int64(166))
Death: starved | Speed: 7.80 | Age: 500
Death: starved | Speed: 4.57 | Age: 500
Death: starved | Speed: 4.59 | Age: 500
Birth: Speed: 7.16 | Color: (np.int64(93), np.int64(255), np.int64(168))
Death: starved | Speed: 4.83 | Age: 500
Death: starved | Speed: 4.91 | Age: 500
Birth: Speed: 7.21 | Color: (np.int64(106), np.int64(255), np.int64(168))
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 4.69 | Age: 500
Death: starved | Speed: 4.20 | Age: 500
Birth: Speed: 6.97 | Color: (np.int64(255), np.int64(255), np.int64(207))
Birth: Speed: 6.64 | Color: (np.int64(92), np.int64(255), np.int64(167))
Death: starved | Speed: 4.87 | Age: 500
Death: starved | Speed: 3.73 | Age: 500
Birth: Speed: 6.72 | Color: (np.int64(254), np.int64(196), np.int64(123))
Birth: Speed: 6.67 | Color: (np.int64(248), np.int64(240), np.int64(205))
Birth: Speed: 6.87 | Color: (np.int64(78), np.int64(245), np.int64(157))
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 6.21 | Age: 500
Death: starved | Speed: 4.70 | Age: 500
Death: starved | Speed: 4.03 | Age: 500
Birth: Speed: 4.13 | Color: (np.int64(255), np.int64(200), np.int64(120))
Birth: Speed: 4.67 | Color: (np.int64(245), np.int64(251), np.int64(200))
Birth: Speed: 6.49 | Color: (np.int64(63), np.int64(246), np.int64(160))
Death: starved | Speed: 8.01 | Age: 500
Death: starved | Speed: 4.17 | Age: 500
Birth: Speed: 4.10 | Color: (np.int64(254), np.int64(191), np.int64(118))
Birth: Speed: 4.42 | Color: (np.int64(249), np.int64(254), np.int64(202))
Birth: Speed: 6.32 | Color: (np.int64(69), np.int64(255), np.int64(172))
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 7.90 | Age: 500
Birth: Speed: 4.40 | Color: (np.int64(255), np.int64(180), np.int64(130))
Birth: Speed: 6.32 | Color: (np.int64(255), np.int64(255), np.int64(195))
Birth: Speed: 6.51 | Color: (np.int64(78), np.int64(251), np.int64(162))
Death: starved | Speed: 7.40 | Age: 500
Birth: Speed: 4.79 | Color: (np.int64(244), np.int64(177), np.int64(131))
Birth: Speed: 6.90 | Color: (np.int64(255), np.int64(246), np.int64(201))
Birth: Speed: 5.81 | Color: (np.int64(83), np.int64(247), np.int64(168))
Death: starved | Speed: 5.49 | Age: 500
Death: starved | Speed: 7.69 | Age: 500
Death: starved | Speed: 6.63 | Age: 500
Death: starved | Speed: 4.27 | Age: 500
Birth: Speed: 2.88 | Color: (np.int64(245), np.int64(188), np.int64(128))
Birth: Speed: 7.43 | Color: (np.int64(241), np.int64(241), np.int64(213))
Birth: Speed: 6.31 | Color: (np.int64(73), np.int64(243), np.int64(158))
Death: starved | Speed: 5.96 | Age: 500
Death: starved | Speed: 7.23 | Age: 500
Death: starved | Speed: 6.44 | Age: 500
Death: starved | Speed: 8.00 | Age: 500
Birth: Speed: 3.18 | Color: (np.int64(246), np.int64(202), np.int64(126))
Birth: Speed: 7.03 | Color: (np.int64(244), np.int64(238), np.int64(224))
Birth: Speed: 5.93 | Color: (np.int64(75), np.int64(235), np.int64(148))
Death: starved | Speed: 5.46 | Age: 500
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 6.11 | Age: 500
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 4.52 | Age: 500
Birth: Speed: 3.24 | Color: (np.int64(255), np.int64(213), np.int64(132))
Birth: Speed: 6.27 | Color: (np.int64(255), np.int64(230), np.int64(210))
Birth: Speed: 5.31 | Color: (np.int64(68), np.int64(248), np.int64(141))
Death: starved | Speed: 5.83 | Age: 500
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 7.67 | Age: 500
Death: starved | Speed: 4.99 | Age: 500
Birth: Speed: 3.90 | Color: (np.int64(250), np.int64(198), np.int64(129))
Birth: Speed: 6.76 | Color: (np.int64(240), np.int64(245), np.int64(208))
Birth: Speed: 6.01 | Color: (np.int64(66), np.int64(244), np.int64(135))
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 5.53 | Age: 500
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 3.20 | Age: 500
Birth: Speed: 3.96 | Color: (np.int64(255), np.int64(206), np.int64(128))
Birth: Speed: 7.70 | Color: (np.int64(237), np.int64(231), np.int64(216))
Birth: Speed: 6.84 | Color: (np.int64(66), np.int64(246), np.int64(120))
Death: starved | Speed: 7.52 | Age: 500
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 4.72 | Age: 500
Death: starved | Speed: 3.00 | Age: 500
Birth: Speed: 4.46 | Color: (np.int64(255), np.int64(217), np.int64(133))
Birth: Speed: 7.89 | Color: (np.int64(228), np.int64(222), np.int64(201))
Birth: Speed: 4.52 | Color: (np.int64(55), np.int64(255), np.int64(106))
Death: starved | Speed: 7.86 | Age: 500
Death: starved | Speed: 5.24 | Age: 500
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 5.32 | Age: 500
Death: starved | Speed: 8.97 | Age: 500
Death: starved | Speed: 2.56 | Age: 500
Birth: Speed: 4.06 | Color: (np.int64(243), np.int64(217), np.int64(141))
Birth: Speed: 7.48 | Color: (np.int64(226), np.int64(233), np.int64(200))
Birth: Speed: 4.34 | Color: (np.int64(62), np.int64(254), np.int64(95))
Death: starved | Speed: 4.47 | Age: 500
Death: starved | Speed: 7.11 | Age: 500
Death: starved | Speed: 5.38 | Age: 500
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 4.70 | Age: 500
Birth: Speed: 4.48 | Color: (np.int64(228), np.int64(221), np.int64(146))
Birth: Speed: 7.01 | Color: (np.int64(226), np.int64(247), np.int64(186))
Birth: Speed: 4.48 | Color: (np.int64(58), np.int64(255), np.int64(88))
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 7.70 | Age: 500
Death: starved | Speed: 4.46 | Age: 500
Birth: Speed: 5.22 | Color: (np.int64(237), np.int64(226), np.int64(146))
Birth: Speed: 13.18 | Color: (np.int64(239), np.int64(255), np.int64(189))
Birth: Speed: 4.97 | Color: (np.int64(72), np.int64(255), np.int64(93))
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 4.03 | Age: 500
Death: starved | Speed: 7.83 | Age: 500
Death: starved | Speed: 6.43 | Age: 500
Death: starved | Speed: 7.43 | Age: 500
Death: starved | Speed: 4.39 | Age: 500
Birth: Speed: 4.26 | Color: (np.int64(229), np.int64(218), np.int64(137))
Birth: Speed: 13.99 | Color: (np.int64(253), np.int64(255), np.int64(194))
Birth: Speed: 5.10 | Color: (np.int64(58), np.int64(252), np.int64(93))
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 3.24 | Age: 500
Death: starved | Speed: 7.02 | Age: 500
Death: starved | Speed: 5.61 | Age: 500
Death: starved | Speed: 6.70 | Age: 500
Death: starved | Speed: 4.37 | Age: 500
Birth: Speed: 4.02 | Color: (np.int64(219), np.int64(233), np.int64(135))
Birth: Speed: 8.00 | Color: (np.int64(254), np.int64(255), np.int64(180))
Birth: Speed: 3.64 | Color: (np.int64(52), np.int64(253), np.int64(104))
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 6.40 | Age: 500
Death: starved | Speed: 6.89 | Age: 500
Death: starved | Speed: 3.41 | Age: 500
Death: starved | Speed: 7.74 | Age: 500
Death: starved | Speed: 4.81 | Age: 500
Death: starved | Speed: 6.89 | Age: 500
Death: starved | Speed: 4.14 | Age: 500
Birth: Speed: 3.95 | Color: (np.int64(219), np.int64(227), np.int64(129))
Birth: Speed: 8.00 | Color: (np.int64(255), np.int64(243), np.int64(177))
Birth: Speed: 3.99 | Color: (np.int64(62), np.int64(255), np.int64(109))
Death: starved | Speed: 7.56 | Age: 500
Death: starved | Speed: 7.68 | Age: 500
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 5.88 | Age: 500
Death: starved | Speed: 3.04 | Age: 500
Death: starved | Speed: 8.00 | Age: 500
Death: starved | Speed: 4.59 | Age: 500
Death: starved | Speed: 7.43 | Age: 500
Death: starved | Speed: 3.98 | Age: 500
Birth: Speed: 8.00 | Color: (np.int64(190), np.int64(242), np.int64(98))
